ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpend,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
6398,1974,-1.3520485780366094,1.0325587676097676,-0.9298943792539407,29-03-2014,-1.6269303680653915,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,-0.43352187288723415,-0.9230767541083467,True,False,False,False,False,False,True,False,False,False,False
9212,1962,0.8225360796452504,-0.8252176496158384,0.9069340242106335,14-02-2013,-1.1089027881838738,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,0.5680310229622587,1.7807263835459841,False,False,True,False,False,False,True,False,False,False,False
7937,1982,-1.09965534083198,-0.8252176496158384,-0.9298943792539407,18-04-2014,1.2740240792711075,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,-1.1012238034535626,-0.9097902522034114,False,True,False,False,False,False,True,False,False,False,False
839,1975,-0.26905068936654003,1.0325587676097676,-0.9298943792539407,25-09-2013,0.16889857552386983,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,-0.5169846142080252,-0.7237792255343174,False,False,False,True,False,False,True,False,False,False,False
4246,1982,-1.824756583076555,-0.8252176496158384,-0.9298943792539407,12-12-2013,-1.6269303680653915,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,-1.1012238034535626,-0.38663423969658445,False,False,True,False,False,False,False,True,False,False,False
158,1945,0.7736393841184277,-0.8252176496158384,-0.9298943792539407,17-11-2013,-1.5923951960732903,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,1.986897625415707,0.9802146437736331,False,False,False,True,False,False,False,False,True,False,False
4832,1979,-0.9984663459223052,1.0325587676097676,-0.9298943792539407,07-03-2014,1.204953735286905,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,-0.8508355794911895,-0.8383753044643842,False,True,False,False,False,False,True,False,False,False,False
5621,1969,-0.13925872550490026,1.0325587676097676,0.9069340242106335,12-12-2012,-1.4197193361127844,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,-0.016208166283278792,-0.48130056576924835,False,True,False,False,False,False,True,False,False,False,False
1945,1962,0.766848176406369,-0.8252176496158384,0.9069340242106335,18-09-2013,-1.557860024081189,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,0.5680310229622587,1.319020442349483,False,True,False,False,False,False,True,False,False,False,False
5147,1948,1.5421644074395193,-0.8252176496158384,-0.9298943792539407,29-07-2013,0.27250409150017335,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,1.7365094014533338,1.3588799480642888,False,True,False,False,False,False,False,True,False,False,False
2535,1978,1.4325063770301005,1.0325587676097676,-0.9298943792539407,18-08-2012,-0.8671565842391655,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,-0.7673728381703985,0.39560855995648053,False,False,True,False,False,False,True,False,False,False,False
11039,1975,-0.011584020518196413,-0.8252176496158384,0.9069340242106335,17-09-2013,0.06529305954756628,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,-0.5169846142080252,-0.4896046294598329,False,True,False,False,False,False,True,False,False,False,False
9495,1982,0.7835865060025607,-0.8252176496158384,-0.9298943792539407,08-05-2013,-0.6944807242786596,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,-1.1012238034535626,0.9021564450821383,False,True,False,False,False,False,False,False,True,False,False
9635,1983,-0.6536327872723592,-0.8252176496158384,-0.9298943792539407,20-04-2014,-1.2470434761522784,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,-1.1846865447743538,-0.7918725477971107,False,False,True,False,False,False,True,False,False,False,False
2173,1952,-0.4869286120816473,-0.8252176496158384,0.9069340242106335,16-10-2013,-0.9016917562312667,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1.4026584361701695,-0.9529713833944511,False,True,False,False,False,False,False,False,False,True,False
942,1982,-0.502468493258064,1.0325587676097676,-0.9298943792539407,08-08-2012,-0.4527345203339514,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,-1.1012238034535626,-0.5095343823172358,False,True,False,False,False,False,False,True,False,False,False
9386,1962,-0.084329839598543,-0.8252176496158384,0.9069340242106335,29-05-2014,1.34309442325531,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,0.5680310229622587,-0.47465731481678075,False,True,False,False,False,False,False,False,True,False,False
5510,1977,-0.3585348380430784,-0.8252176496158384,0.9069340242106335,21-11-2012,-1.6269303680653915,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,-0.6839100968496074,-0.2736989735046345,False,False,True,False,False,False,True,False,False,False,False
873,1949,0.42373239382476724,1.0325587676097676,0.9069340242106335,01-10-2012,-1.5923951960732903,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,1.6530466601325426,0.9503200144875288,False,False,True,False,False,False,True,False,False,False,False
2253,1990,-1.3306362996032948,-0.8252176496158384,-0.9298943792539407,16-02-2013,-1.1779731321680762,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,-1.7689257340198914,-0.8649483082742547,False,True,False,False,False,False,True,False,False,False,False
5181,1982,-1.1133975493787343,1.0325587676097676,-0.9298943792539407,20-03-2013,0.30703926349227456,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,-1.1012238034535626,-0.9662578852993863,True,False,False,False,False,False,False,True,False,False,False
979,1975,-0.758576920563996,1.0325587676097676,-0.9298943792539407,20-02-2013,-1.3161138201364808,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,-0.5169846142080252,-0.8201063643450982,False,True,False,False,False,False,False,True,False,False,False
10390,1959,-1.0127278821176284,-0.8252176496158384,0.9069340242106335,10-02-2013,-0.763551068262862,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0.818419246924632,-0.9562930088706849,False,False,False,False,False,False,True,False,False,False,False
4698,1983,-0.08341102914338212,-0.8252176496158384,-0.9298943792539407,20-06-2013,-0.5908752083023561,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,-1.1846865447743538,-0.32518416838625874,False,False,False,True,False,False,True,False,False,False,False
7793,1976,0.3924129417879788,-0.8252176496158384,0.9069340242106335,31-08-2013,-1.2815786481443796,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,-0.6004473555288163,0.32253279947933644,False,True,False,False,False,False,False,False,True,False,False
1745,1962,1.336590555167436,-0.8252176496158384,-0.9298943792539407,03-05-2013,1.34309442325531,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,0.5680310229622587,1.1745297341333116,False,False,False,True,False,True,False,False,False,False,False
10590,1956,0.9709039940134039,-0.8252176496158384,-0.9298943792539407,30-03-2013,1.4466999392316133,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,1.0688074708870052,1.4568678996131865,False,False,False,True,False,False,False,False,True,False,False
5080,1993,0.7301357064805928,-0.8252176496158384,-0.9298943792539407,21-10-2013,-1.2815786481443796,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,-2.0193139579822645,1.0831850335368816,False,True,False,False,False,False,False,True,False,False,False
8369,1987,-1.3586799926260313,1.0325587676097676,-0.9298943792539407,08-11-2012,-0.970762100215469,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,-1.518537510057518,-0.9596146343469186,False,True,False,False,False,False,False,False,True,False,False
5232,1965,0.6751668722935764,-0.8252176496158384,0.9069340242106335,27-01-2014,-0.9016917562312667,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,0.3176427989998855,-0.6291128994616534,False,True,False,False,False,False,True,False,False,False,False
2407,1982,0.6739684238738013,-0.8252176496158384,-0.9298943792539407,09-11-2012,-1.350648992128582,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,-1.1012238034535626,1.5764464167576042,False,True,False,False,False,False,True,False,False,False,False
3834,1962,0.6946616332552508,-0.8252176496158384,0.9069340242106335,17-03-2013,-0.48726969232605255,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,0.5680310229622587,0.42384237650446804,False,True,False,False,False,False,False,True,False,False,False
7912,1978,-0.5633496729826374,1.0325587676097676,-0.9298943792539407,22-04-2013,0.6869261554053875,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,-0.7673728381703985,-0.8350536789881504,False,True,False,False,False,False,True,False,False,False,False
7712,1946,0.39632787329257735,-0.8252176496158384,-0.9298943792539407,28-04-2014,0.6523909834132863,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,1.9034348840949158,0.04683788495192927,False,False,False,True,False,False,False,True,False,False,False
1065,1963,1.1368092035909323,-0.8252176496158384,-0.9298943792539407,29-12-2013,1.2394889072790063,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,0.48456828164146765,2.179321440694043,False,True,False,False,False,False,False,True,False,False,False
7275,1971,-0.7559003857598317,1.0325587676097676,0.9069340242106335,04-10-2013,-0.5218048643181538,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,-0.18313364892486095,-0.7885509223208769,False,False,True,False,False,False,False,True,False,False,False
1343,1968,0.2523143215162734,1.0325587676097676,0.9069340242106335,26-09-2012,0.20343374751597101,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,0.06725457503751228,-0.03288112647768245,False,True,False,False,False,False,False,False,True,False,False
1384,1992,-1.3974697731460843,1.0325587676097676,-0.9298943792539407,23-11-2013,-1.350648992128582,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,-1.9358512166614734,-0.9031470012509437,True,False,False,False,False,False,True,False,False,False,False
9967,1974,0.03179981227766103,1.0325587676097676,0.9069340242106335,30-05-2013,-0.6599455522865585,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,-0.43352187288723415,-0.26373409707593304,False,True,False,False,False,True,False,False,False,False,False
6181,1950,-0.00139720895010834,-0.8252176496158384,-0.9298943792539407,31-07-2012,-0.4527345203339514,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,1.5695839188117515,0.553385770077587,False,False,False,False,False,False,False,False,True,False,False
10507,1977,0.2941401713664233,-0.8252176496158384,0.9069340242106335,25-07-2013,-1.2125083041601774,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,-0.6839100968496074,0.3175503612649857,False,False,False,False,False,True,False,False,False,False,False
2674,1958,0.9154557804584774,-0.8252176496158384,0.9069340242106335,04-09-2012,1.0322778753263993,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,0.901881988245423,0.8921915686534369,False,False,True,False,False,False,False,True,False,False,False
2698,1976,-0.20824940620328497,-0.8252176496158384,0.9069340242106335,07-11-2013,0.09982823153966747,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,-0.6004473555288163,-0.3168801046956742,False,True,False,False,False,False,False,True,False,False,False
3231,1973,-0.5699411392914003,1.0325587676097676,-0.9298943792539407,25-11-2013,1.6539109711842206,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,-0.3500591315664431,-0.9562930088706849,False,True,False,False,False,False,True,False,False,False,False
4096,1968,-0.4355551231539561,1.0325587676097676,-0.9298943792539407,26-12-2013,-0.8671565842391655,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,0.06725457503751228,-0.6955454089863299,False,False,True,False,False,True,False,False,False,False,False
10476,1958,0.6003836908996122,-0.8252176496158384,0.9069340242106335,13-05-2014,-1.696000712049594,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,0.901881988245423,-0.5892533937468476,False,True,False,False,False,False,True,False,False,False,False
5948,1975,0.20373721223472402,-0.8252176496158384,0.9069340242106335,29-04-2014,1.6193757991921194,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,-0.5169846142080252,-0.6125047720804844,False,True,False,False,False,False,False,True,False,False,False
9140,1960,-0.06851032045751211,1.0325587676097676,0.9069340242106335,25-12-2013,1.3776295952474111,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,0.7349565056038408,-0.8549834318455533,False,False,False,False,False,False,False,False,True,False,False
10258,1965,-0.6570283911283885,2.890335184835374,0.9069340242106335,06-05-2013,1.550305455207917,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0.3176427989998855,-0.9479889451801004,False,False,True,False,False,False,False,True,False,False,False
5675,1960,-0.06499487175950525,-0.8252176496158384,0.9069340242106335,04-10-2012,1.6884461431763216,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,0.7349565056038408,-0.18733671112255515,False,False,False,True,False,True,False,False,False,False,False
4743,1969,0.1599538966322749,-0.8252176496158384,0.9069340242106335,03-03-2013,0.790531671381691,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,-0.016208166283278792,0.6065317776973282,False,False,False,True,False,False,True,False,False,False,False
8805,1960,-0.13318658684470658,-0.8252176496158384,0.9069340242106335,02-12-2012,-1.6614655400574927,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,0.7349565056038408,-0.3899558651728183,False,True,False,False,False,False,False,True,False,False,False
1542,1975,0.15999384491293406,1.0325587676097676,2.7437624276752075,30-12-2013,-0.7980862402549632,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,-0.5169846142080252,-0.3484355467198955,False,True,False,False,False,False,False,True,False,False,False
6770,1985,-1.233721770724151,1.0325587676097676,-0.9298943792539407,20-08-2013,-1.5233248520890879,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,-1.351612027415936,-0.8931821248222422,False,True,False,False,False,False,True,False,False,False,False
8773,1971,0.20701297124877588,-0.8252176496158384,0.9069340242106335,25-06-2013,-0.9362269282233678,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,-0.18313364892486095,-0.4713356893405469,False,False,True,False,False,False,False,False,True,False,False
10475,1970,-0.0342147215116156,-0.8252176496158384,0.9069340242106335,01-04-2013,-0.3491290043576479,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,-0.09967090760406987,-0.47963975303113143,False,False,True,False,False,False,False,False,True,False,False
10420,1955,-0.23361656442185724,-0.8252176496158384,0.9069340242106335,05-05-2014,0.2379689195080722,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,1.1522702122077961,-0.637416963152238,False,False,True,False,False,True,False,False,False,False,False
7514,1956,0.08405216337985397,1.0325587676097676,0.9069340242106335,03-07-2013,0.8596020153658934,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,1.0688074708870052,-0.712153536367499,False,False,False,False,False,False,False,False,True,False,False
2902,1958,-0.0342147215116156,1.0325587676097676,0.9069340242106335,03-09-2012,1.3085592512632087,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0.901881988245423,-0.9313808177989312,False,True,False,False,False,False,False,False,True,False,False
4345,1964,-0.0342147215116156,1.0325587676097676,0.9069340242106335,12-01-2014,-0.0037772844366360664,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0.4011055403206766,-0.971240323513737,False,False,False,False,False,False,False,True,False,False,False
793,1973,-1.2520979798273686,1.0325587676097676,-0.9298943792539407,06-10-2012,-0.8671565842391655,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,-0.3500591315664431,-0.9313808177989312,False,True,False,False,False,False,True,False,False,False,False
10909,1948,1.602166724989591,-0.8252176496158384,-0.9298943792539407,15-01-2014,-1.3851841641206832,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,1.7365094014533338,2.1477659986698217,False,True,False,False,False,False,True,False,False,False,False
3769,1972,-0.0342147215116156,1.0325587676097676,-0.9298943792539407,02-03-2014,-1.1089027881838738,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.936363256013282,False,False,False,True,False,False,False,False,True,False,False
8702,1976,-1.0119289165044452,1.0325587676097676,0.9069340242106335,20-08-2013,-1.350648992128582,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.6004473555288163,-0.9695795107756201,False,False,False,False,False,False,False,False,True,False,False
4791,1980,-0.2905828126418321,1.0325587676097676,0.9069340242106335,16-12-2012,-0.48726969232605255,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,-0.9342983208119806,-0.9380240687513989,False,True,False,False,False,False,False,False,True,False,False
2963,1979,0.929557523531164,-0.8252176496158384,-0.9298943792539407,02-05-2014,0.2379689195080722,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,-0.8508355794911895,1.3854529518741594,False,True,False,False,False,False,False,False,True,False,False
8216,1972,0.06084221231687682,1.0325587676097676,0.9069340242106335,11-10-2013,-1.4542545081048857,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.4663532511261962,False,False,True,False,False,False,True,False,False,False,False
8140,1973,-1.180710402289434,1.0325587676097676,-0.9298943792539407,03-10-2013,0.06529305954756628,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,-0.3500591315664431,-0.8483401808930856,False,True,False,False,False,False,False,False,True,False,False
10146,1972,-0.5333485142076015,1.0325587676097676,-0.9298943792539407,02-03-2014,-1.1089027881838738,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.936363256013282,False,False,False,True,False,False,False,False,True,False,False
5289,1975,-0.42265182850104455,1.0325587676097676,0.9069340242106335,09-11-2012,-0.6599455522865585,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,-0.5169846142080252,-0.8865388738697746,False,False,False,False,False,False,False,True,False,False,False
2587,1972,-0.8967180750834021,1.0325587676097676,-0.9298943792539407,15-05-2014,-0.970762100215469,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.9729011362518539,False,False,False,True,False,False,True,False,False,False,False
4405,1956,0.46647705413007795,-0.8252176496158384,2.7437624276752075,30-07-2013,-1.6269303680653915,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,1.0688074708870052,0.30426385936005046,False,False,True,False,False,False,True,False,False,False,False
8663,1974,-0.48904587095658325,1.0325587676097676,0.9069340242106335,22-05-2014,1.2394889072790063,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-0.43352187288723415,-0.9812051999424385,False,True,False,False,False,True,False,False,False,False,False
2589,1972,-1.017841262042002,1.0325587676097676,-0.9298943792539407,07-02-2014,0.5487854674369828,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.9081294394652945,False,True,False,False,False,True,False,False,False,False,False
3421,1968,0.4635208813612995,-0.8252176496158384,0.9069340242106335,21-04-2013,0.5142502954448817,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,0.06725457503751228,0.5019005751959629,False,False,True,False,False,True,False,False,False,False,False
10490,1969,-0.04789700763738095,1.0325587676097676,0.9069340242106335,10-12-2012,-1.3161138201364808,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,-0.016208166283278792,-0.31355847921944036,False,False,False,True,False,False,True,False,False,False,False
4094,1961,0.33181140002801957,1.0325587676097676,0.9069340242106335,25-08-2012,1.4812351112237145,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,0.6514937642830498,-0.5261425096984049,False,True,False,False,False,False,True,False,False,False,False
9958,1972,0.537185510896807,-0.8252176496158384,0.9069340242106335,29-03-2014,0.16889857552386983,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,-0.266596390245652,0.2710476045977122,False,True,False,False,False,False,True,False,False,False,False
2534,1953,-0.5801279508594884,-0.8252176496158384,0.9069340242106335,21-04-2014,-1.557860024081189,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,1.3191956948493784,-0.693884596248213,False,True,False,False,False,False,True,False,False,False,False
4188,1957,-0.6141638859811003,-0.8252176496158384,0.9069340242106335,13-08-2012,0.13436340353176865,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,0.9853447295662141,-0.4181896817208058,False,True,False,False,False,False,False,True,False,False,False
6613,1970,-0.30867938378043563,1.0325587676097676,-0.9298943792539407,12-10-2012,-0.3491290043576479,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,-0.09967090760406987,0.20129346959680197,False,False,True,False,False,False,True,False,False,False,False
10827,1967,-0.6108481786863893,1.0325587676097676,0.9069340242106335,07-08-2012,-0.0037772844366360664,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,0.15071731635830335,-0.7636387312491232,False,False,False,True,False,False,True,False,False,False,False
5491,1951,-0.19518631842773673,-0.8252176496158384,0.9069340242106335,11-04-2013,0.7214613273974887,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,1.4861211774909606,-0.4763181275548976,False,False,True,False,False,False,False,False,True,False,False
8402,1953,0.5931930003809618,-0.8252176496158384,0.9069340242106335,17-12-2013,-0.31459383236554667,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,1.3191956948493784,0.312567923050635,False,False,True,False,False,False,True,False,False,False,False
8783,1950,0.19203236600158755,-0.8252176496158384,0.9069340242106335,08-09-2012,-0.31459383236554667,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,1.5695839188117515,-0.25210840790911465,False,True,False,False,False,False,True,False,False,False,False
10010,1953,-0.6104486958797976,1.0325587676097676,0.9069340242106335,06-09-2012,-0.21098831638924315,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,1.3191956948493784,-0.7536738548204217,False,False,False,True,False,True,False,False,False,False,False
618,1977,0.6851539424583686,-0.8252176496158384,0.9069340242106335,28-09-2012,-1.1089027881838738,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,-0.6839100968496074,0.3175503612649857,False,False,False,True,False,False,True,False,False,False,False
9121,1972,1.1143982181411385,1.0325587676097676,-0.9298943792539407,20-05-2013,-0.31459383236554667,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,-0.266596390245652,1.800656136403387,False,True,False,False,False,False,True,False,False,False,False
361,1969,-0.36336858000283784,1.0325587676097676,0.9069340242106335,18-02-2014,1.204953735286905,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,-0.016208166283278792,-0.9729011362518539,False,False,True,False,False,False,True,False,False,False,False
4310,1944,1.1325746858410604,-0.8252176496158384,-0.9298943792539407,22-01-2014,-0.8326214122470643,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,2.070360366736498,1.3655231990167565,False,True,False,False,False,False,True,False,False,False,False
2678,1990,-0.7121170701573825,1.0325587676097676,-0.9298943792539407,13-02-2013,0.44517995146067924,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,-1.7689257340198914,-0.6590075287477578,False,True,False,False,False,False,False,True,False,False,False
6376,1979,0.21168692008589865,1.0325587676097676,-0.9298943792539407,10-06-2013,1.170418563294804,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,-0.8508355794911895,-0.10097444874047579,False,True,False,False,False,False,False,True,False,False,False
524,1966,-1.1826279197610738,-0.8252176496158384,-0.9298943792539407,16-01-2013,-0.07284762842083842,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,0.23418005767909442,-0.8466793681549687,True,False,False,False,False,False,False,False,True,False,False
10341,1948,-0.03687128217545033,-0.8252176496158384,-0.9298943792539407,23-02-2014,-0.14191797240504078,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,1.7365094014533338,-0.637416963152238,False,True,False,False,False,False,False,False,True,False,False
5654,1972,-0.6476405451734838,2.890335184835374,0.9069340242106335,16-03-2014,-0.5218048643181538,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.9048078139890606,False,True,False,False,False,False,True,False,False,False,False
4098,1973,-1.1025316170394404,1.0325587676097676,0.9069340242106335,28-01-2014,-1.5923951960732903,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,-0.3500591315664431,-0.9330416305370481,False,True,False,False,False,False,True,False,False,False,False
5824,1972,-0.7054856555679604,2.890335184835374,0.9069340242106335,11-04-2014,-1.6614655400574927,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,-0.266596390245652,-0.9928308891092569,False,False,False,True,False,False,False,False,True,False,False
7000,1972,0.5379445282293311,-0.8252176496158384,-0.9298943792539407,13-10-2013,-1.0743676161917726,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,-0.266596390245652,0.35076661602732395,False,False,False,False,False,False,False,True,False,False,False
2561,1966,0.46228248466086524,-0.8252176496158384,0.9069340242106335,11-11-2012,-0.14191797240504078,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,0.23418005767909442,1.2708568729440926,False,True,False,False,False,False,False,True,False,False,False
5229,1969,0.07566302444142849,-0.8252176496158384,0.9069340242106335,16-02-2014,1.1013482193106017,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,-0.016208166283278792,-0.936363256013282,False,False,False,True,False,False,False,False,True,False,False
4086,1959,-1.340183938680836,-0.8252176496158384,-0.9298943792539407,28-12-2012,0.9632075313421969,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0.818419246924632,-0.9064686267271775,False,True,False,False,False,False,True,False,False,False,False
2428,1970,-0.9617139277158698,1.0325587676097676,-0.9298943792539407,04-05-2013,-0.9016917562312667,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,-0.09967090760406987,-0.8765739974410731,False,True,False,False,False,False,True,False,False,False,False
8254,1974,-0.7047665865160954,1.0325587676097676,-0.9298943792539407,13-04-2013,-0.03831245642873724,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,-0.43352187288723415,-0.9679186980375032,False,False,False,True,False,False,True,False,False,False,False
